Product_ID,Product_Name,Category,Brand,Current_Price,Competitor_Price,Stock,Units_Sold,Rating,Discount_Percentage,Season,Customer_Type,City,Payment_Method,Delivery_Days,Return_Rate,Review_Count,Wishlist_Count,Cart_Abandonment_Rate,Seller_Rating,Shipping_Cost,Marketing_Spend,Holiday,Weekday,Demand_Index,Recommendation_Score,Recommended_Price
P00561,Jacket,Fashion,Nike,7154,5337,59,152,3.0,25,Summer,New,Ahmedabad,Cash on Delivery,1,4.77,2594,3322,41.06,4.3,483,45756,No,Thursday,60,91.58,7154
P00562,Milk,Grocery,Fortune,58146,56822,465,466,4.9,50,Festival,New,Chennai,UPI,3,0.57,3309,1104,5.23,3.5,347,34317,No,Friday,45,58.96,55239
P00563,Bag,Fashion,Zara,10886,11095,596,68,3.9,50,Summer,Returning,Chennai,UPI,7,3.05,1981,7008,6.67,4.8,339,27174,Yes,Thursday,63,86.19,10886
P00564,Table,Home & Kitchen,Pigeon,50682,52072,625,505,2.9,30,Normal,Returning,Pune,Credit Card,4,8.42,5442,2976,26.54,4.2,325,45552,No,Monday,92,70.33,54736
P00565,Milk,Grocery,Aashirvaad,4539,6351,195,205,4.2,50,Festival,Returning,Hyderabad,Cash on Delivery,1,1.37,3229,9913,40.94,3.8,223,13737,Yes,Thursday,43,78.59,4313
P00566,Hoodie,Fashion,Puma,66403,68151,914,303,3.7,50,Festival,New,Ahmedabad,Cash on Delivery,5,14.99,6429,3053,58.35,3.2,88,43007,No,Thursday,52,86.65,66403
P00567,Coffee,Grocery,Tata,57868,55130,802,118,4.1,20,Winter,Premium,Delhi,Cash on Delivery,4,0.09,3688,6584,16.46,3.1,394,4496,No,Thursday,70,92.37,57868
P00568,Pressure Cooker,Home & Kitchen,Philips,55886,52923,698,508,3.2,25,Winter,Premium,Delhi,UPI,6,10.91,6485,610,27.51,4.5,96,9710,No,Sunday,77,84.17,55886
P00569,Smartphone,Electronics,Samsung,46032,48818,953,349,2.8,40,Normal,New,Bengaluru,Net Banking,5,12.46,5823,9524,13.77,3.5,424,34438,No,Thursday,45,99.51,43731
P00570,Jeans,Fashion,H&M,69146,70861,145,16,3.9,5,Normal,Premium,Bengaluru,Cash on Delivery,7,4.61,5817,9792,43.62,4.9,119,31527,No,Wednesday,79,50.94,69146
P00571,Cooking Oil,Grocery,Fortune,34614,35693,85,357,2.7,50,Monsoon,Returning,Bengaluru,UPI,5,1.08,125,1249,67.47,3.0,455,27875,No,Thursday,94,70.76,37383
P00572,Coffee,Grocery,Fortune,29170,28459,783,216,2.8,5,Summer,Returning,Bengaluru,Cash on Delivery,7,12.18,2544,5659,19.95,4.8,277,34635,No,Sunday,84,73.35,31503
P00573,Moisturizer,Beauty,Lakme,39665,42111,788,174,4.1,10,Normal,New,Mumbai,Debit Card,3,8.27,4722,7924,29.95,4.1,366,15566,Yes,Saturday,84,72.43,42838
P00574,Shoes,Fashion,Nike,75018,77237,279,224,4.3,20,Summer,New,Kolkata,UPI,4,11.64,1770,1063,20.13,3.6,317,27770,Yes,Monday,82,65.79,81019
P00575,Lipstick,Beauty,Lakme,53967,53767,75,208,3.4,20,Festival,Returning,Kolkata,UPI,4,8.0,1706,5217,22.97,4.9,180,27848,No,Thursday,68,98.92,53967
P00576,T-Shirt,Fashion,H&M,26710,26400,116,401,3.8,25,Winter,New,Hyderabad,Net Banking,4,9.95,1617,5729,10.04,3.3,38,16495,No,Thursday,59,58.76,26710
P00577,Camera,Electronics,OnePlus,74344,76655,365,8,4.5,5,Summer,Premium,Kolkata,Net Banking,4,13.45,2477,914,36.21,3.6,326,33513,No,Friday,61,52.75,74344
P00578,Rice,Grocery,Fortune,22018,19757,263,203,3.1,20,Monsoon,New,Hyderabad,Credit Card,1,14.76,1151,7125,18.42,3.2,291,28797,Yes,Sunday,44,83.57,20918
P00579,Shoes,Fashion,Nike,1451,-1277,426,425,2.6,40,Normal,Returning,Bengaluru,Cash on Delivery,3,11.93,3253,3628,45.32,4.1,212,23180,Yes,Friday,73,60.89,1451
P00580,Laptop,Electronics,Samsung,16852,19528,77,298,4.6,0,Normal,New,Ahmedabad,Cash on Delivery,5,9.58,4674,1431,20.72,4.1,156,47924,No,Tuesday,48,80.01,16010
P00581,Mixer,Home & Kitchen,Prestige,65101,67625,332,21,4.0,10,Normal,New,Delhi,Credit Card,4,6.31,7516,367,18.04,4.2,96,34573,Yes,Saturday,95,52.48,70309
P00582,Camera,Electronics,Sony,10097,12506,264,83,2.6,10,Normal,Premium,Kolkata,Debit Card,4,3.33,4748,7094,21.82,3.8,61,43367,Yes,Saturday,96,60.6,10904
P00583,Hoodie,Fashion,Zara,46578,44857,731,419,4.5,0,Summer,Premium,Mumbai,Credit Card,1,7.0,7222,833,45.57,3.7,49,20962,Yes,Friday,75,75.29,46578
P00584,Smartphone,Electronics,HP,3782,1422,159,444,4.7,5,Summer,Returning,Bengaluru,Debit Card,5,13.38,6054,7820,11.8,4.8,196,18495,No,Monday,77,75.55,3782
P00585,Smart Watch,Electronics,Samsung,44130,42899,455,370,3.0,20,Festival,Premium,Chennai,Cash on Delivery,1,9.54,1729,6147,36.63,4.9,338,46160,No,Thursday,67,59.34,44130
P00586,Jeans,Fashion,H&M,21366,19269,305,270,4.3,25,Normal,New,Pune,UPI,4,4.8,7186,4856,66.59,4.1,452,9476,Yes,Thursday,43,56.31,20298
P00587,Perfume,Beauty,Nivea,63684,63151,385,190,2.6,30,Normal,Returning,Mumbai,Net Banking,5,5.59,6989,4875,6.96,3.0,258,38946,No,Sunday,89,98.38,68778
P00588,Camera,Electronics,Samsung,36607,35723,412,96,4.8,25,Festival,Premium,Chennai,Cash on Delivery,5,1.62,6391,1616,23.11,3.6,195,31732,Yes,Tuesday,47,61.17,34777
P00589,Hoodie,Fashion,Levis,3189,5821,620,497,2.9,20,Summer,Premium,Chennai,Credit Card,7,5.54,484,3831,6.56,4.2,47,28921,Yes,Tuesday,98,92.54,3444
P00590,Mixer,Home & Kitchen,Cello,74898,72267,729,338,3.6,20,Winter,New,Bengaluru,Net Banking,6,14.22,1425,7741,40.54,4.2,255,11410,No,Tuesday,76,52.56,74898
P00591,Smart Watch,Electronics,OnePlus,46392,46857,754,405,3.0,30,Monsoon,Premium,Mumbai,Net Banking,3,4.64,6341,6820,64.71,4.2,172,6228,No,Thursday,52,63.49,46392
P00592,Chair,Home & Kitchen,Philips,59690,58776,597,112,3.2,30,Normal,Premium,Mumbai,UPI,3,3.59,4254,999,61.5,4.4,469,5738,Yes,Wednesday,87,87.98,64465
P00593,Body Wash,Beauty,Dove,68946,70141,988,115,4.3,20,Winter,New,Chennai,UPI,2,6.04,902,7365,60.89,3.1,275,18110,Yes,Sunday,43,66.77,65499
P00594,Jeans,Fashion,H&M,63739,64283,776,215,4.0,40,Summer,New,Kolkata,Cash on Delivery,2,14.78,7803,9685,48.61,3.8,405,14809,Yes,Tuesday,67,62.34,63739
P00595,Moisturizer,Beauty,L'Oreal,816,2783,324,470,3.6,15,Summer,Premium,Delhi,Debit Card,4,5.83,7851,1319,12.39,4.9,474,46419,Yes,Wednesday,86,91.78,881
P00596,Body Wash,Beauty,Mamaearth,5602,7691,380,57,4.9,0,Festival,Premium,Bengaluru,UPI,2,8.77,5311,6558,31.63,4.5,128,48845,Yes,Wednesday,68,59.8,5602
P00597,Coffee,Grocery,Nestle,63867,64737,491,290,3.5,15,Monsoon,Returning,Bengaluru,Cash on Delivery,1,7.97,6175,312,28.06,3.4,416,13113,No,Friday,42,86.5,60674
P00598,Cooking Oil,Grocery,Aashirvaad,43673,43467,705,240,4.9,5,Normal,New,Ahmedabad,Debit Card,6,6.49,5449,158,23.25,3.9,370,40167,Yes,Monday,75,57.7,43673
P00599,Perfume,Beauty,Lakme,27128,27947,689,305,3.6,10,Festival,Returning,Ahmedabad,Net Banking,4,1.71,1901,5834,44.28,3.8,34,40764,Yes,Sunday,43,51.19,25772
P00600,Jeans,Fashion,Puma,55081,57295,887,36,4.5,15,Winter,Premium,Bengaluru,Debit Card,5,14.12,1509,5055,54.95,3.0,103,19894,No,Tuesday,85,81.78,59487
P00601,Biscuits,Grocery,Tata,74906,73946,792,88,4.3,40,Summer,New,Chennai,UPI,2,13.03,2797,7360,15.31,3.5,500,35295,No,Saturday,61,85.01,74906
P00602,Biscuits,Grocery,Tata,32385,34332,151,322,4.9,20,Festival,New,Kolkata,UPI,7,2.47,6688,7014,59.96,3.2,336,5183,No,Saturday,53,56.32,32385
P00603,Hoodie,Fashion,Nike,74373,72541,332,555,3.6,0,Summer,New,Chennai,Net Banking,5,6.32,6784,7525,36.17,4.2,41,33236,Yes,Wednesday,56,86.51,74373
P00604,Camera,Electronics,HP,2071,-681,245,375,3.3,20,Summer,New,Pune,Credit Card,2,0.96,1695,3843,8.59,4.0,358,26083,Yes,Thursday,66,80.51,2071
P00605,Mixer,Home & Kitchen,Milton,6514,8724,376,472,4.4,15,Winter,Premium,Mumbai,UPI,7,6.32,7943,6706,34.12,3.6,342,30531,No,Thursday,49,69.4,6189
P00606,T-Shirt,Fashion,Adidas,36884,38687,57,362,3.9,20,Festival,Returning,Delhi,Debit Card,2,13.23,2401,7666,33.28,3.6,393,5756,Yes,Wednesday,52,86.72,36884
P00607,Smartphone,Electronics,Apple,15339,15106,667,463,4.4,20,Normal,Premium,Delhi,Net Banking,1,10.95,2052,2798,33.86,4.0,43,3778,No,Friday,65,90.13,15339
P00608,Jacket,Fashion,Puma,28549,27591,63,129,4.6,25,Summer,Premium,Ahmedabad,Credit Card,4,12.13,5521,1305,49.25,3.7,285,15907,No,Sunday,67,95.84,28549
P00609,Fan,Home & Kitchen,Philips,66970,64211,543,506,3.8,30,Winter,Premium,Hyderabad,Credit Card,5,6.71,538,7229,52.48,4.1,39,35952,No,Saturday,67,92.29,66970
P00610,Rice,Grocery,Amul,13022,11397,722,67,3.8,5,Festival,New,Kolkata,Credit Card,5,11.72,6908,179,21.73,3.3,432,41462,No,Sunday,47,71.49,12371
P00611,Cooking Oil,Grocery,Nestle,21649,19729,978,431,3.7,50,Summer,Premium,Ahmedabad,Cash on Delivery,2,3.98,7140,4031,37.04,4.6,30,10607,Yes,Tuesday,78,54.02,21649
P00612,Rice,Grocery,Amul,47174,49388,434,70,3.4,15,Festival,Returning,Delhi,UPI,1,11.03,6836,175,47.9,4.2,147,11896,No,Monday,41,54.09,44816
P00613,Pressure Cooker,Home & Kitchen,Prestige,42621,44580,529,133,3.2,0,Festival,Premium,Ahmedabad,Net Banking,1,7.09,1135,82,9.69,3.8,259,9223,No,Friday,60,70.74,42621
P00614,Camera,Electronics,Samsung,35656,36163,317,263,4.1,40,Monsoon,New,Chennai,Cash on Delivery,1,12.95,6679,9324,34.71,3.4,325,45123,No,Thursday,92,95.11,38508
P00615,Table,Home & Kitchen,Philips,58849,59877,250,117,4.0,50,Monsoon,Premium,Chennai,Debit Card,4,13.08,2834,2419,51.11,3.5,424,42105,No,Sunday,43,85.47,55907
P00616,Sunscreen,Beauty,Nivea,51231,50090,149,418,3.1,25,Festival,New,Ahmedabad,Cash on Delivery,6,6.79,7819,4661,51.2,4.0,231,42750,No,Saturday,97,71.53,55329
P00617,Camera,Electronics,Dell,38157,37572,607,124,3.1,0,Winter,Returning,Hyderabad,Credit Card,5,10.98,2736,4489,61.14,3.8,88,6574,No,Wednesday,42,57.1,36250
P00618,Smart TV,Electronics,Lenovo,35713,32916,90,172,4.0,50,Festival,Premium,Ahmedabad,Cash on Delivery,5,11.29,2016,2847,36.42,3.2,239,23344,Yes,Wednesday,50,70.13,35713
P00619,Bag,Fashion,Adidas,76716,76678,848,385,3.2,25,Winter,Premium,Pune,Cash on Delivery,6,13.89,4612,3738,54.92,4.1,34,45670,Yes,Thursday,80,71.76,76716
P00620,Water Bottle,Home & Kitchen,Cello,24161,21687,291,238,2.6,25,Normal,Premium,Pune,Net Banking,4,1.47,2250,6940,60.44,4.7,403,22400,No,Wednesday,44,82.45,22953
P00621,Jacket,Fashion,Nike,23681,24084,575,568,2.5,15,Festival,Returning,Ahmedabad,Credit Card,7,14.48,6075,3330,64.34,4.1,71,3933,No,Friday,82,55.82,25575
P00622,Pressure Cooker,Home & Kitchen,Milton,27920,25954,237,571,2.9,30,Monsoon,Premium,Kolkata,Net Banking,1,9.67,6108,5973,52.78,3.8,38,30860,Yes,Wednesday,94,66.8,30153
P00623,Tea,Grocery,Fortune,78266,75606,706,569,4.0,10,Normal,Returning,Bengaluru,Credit Card,1,13.13,385,3720,60.81,4.9,150,1269,No,Sunday,73,89.2,78266
P00624,Shampoo,Beauty,Mamaearth,13875,15547,671,222,4.5,50,Normal,Premium,Kolkata,Credit Card,4,9.85,864,2494,29.38,3.3,244,28551,Yes,Monday,59,73.73,13875
P00625,Milk,Grocery,Fortune,22307,25167,984,427,4.5,25,Normal,New,Bengaluru,Cash on Delivery,1,10.74,5448,4697,36.33,4.4,194,37656,No,Sunday,82,58.14,24091
P00626,Fan,Home & Kitchen,Prestige,18310,18069,767,324,4.5,5,Festival,Premium,Pune,Credit Card,5,7.93,4340,1254,41.42,4.1,412,13108,Yes,Wednesday,78,66.45,18310
P00627,Shampoo,Beauty,L'Oreal,65445,65542,108,302,3.2,50,Summer,New,Bengaluru,UPI,3,1.25,1705,5910,59.93,4.3,314,42386,No,Sunday,56,99.56,65445
P00628,Smartphone,Electronics,HP,49255,51035,540,355,2.5,40,Winter,Premium,Bengaluru,Credit Card,4,10.55,6546,7520,29.91,4.9,141,27715,No,Saturday,51,86.22,49255
P00629,Biscuits,Grocery,Fortune,75446,77232,378,564,4.7,20,Winter,Returning,Pune,Cash on Delivery,3,2.61,5474,1203,13.92,4.1,263,40153,No,Thursday,68,74.92,75446
P00630,Wheat Flour,Grocery,Aashirvaad,6410,8091,936,122,2.8,40,Festival,New,Pune,UPI,6,4.86,5013,2386,13.09,4.4,301,30074,No,Sunday,60,69.32,6410
P00631,Tablet,Electronics,Lenovo,15357,17725,516,124,3.2,15,Summer,New,Bengaluru,Debit Card,2,2.56,6322,4173,63.6,4.9,78,32743,No,Thursday,83,78.9,16585
P00632,Rice,Grocery,Fortune,77995,75443,812,467,5.0,40,Monsoon,New,Hyderabad,Cash on Delivery,3,4.24,266,1708,64.67,3.5,37,24241,No,Tuesday,82,88.73,84234
P00633,Rice,Grocery,Fortune,66100,65806,715,565,3.6,10,Monsoon,Returning,Chennai,Cash on Delivery,5,6.56,4352,488,59.96,3.3,354,4293,Yes,Tuesday,85,91.73,71388
P00634,Sunscreen,Beauty,Nivea,64090,66152,402,22,3.2,25,Festival,Premium,Hyderabad,Credit Card,5,13.56,5122,9925,17.16,3.8,123,37565,Yes,Friday,54,55.83,64090
P00635,Cooking Oil,Grocery,Fortune,65779,68491,828,259,3.4,30,Summer,Premium,Pune,UPI,3,4.43,7348,8599,39.72,3.6,482,32459,Yes,Sunday,84,61.41,71041
P00636,Rice,Grocery,Amul,3769,1237,653,125,3.6,40,Festival,New,Hyderabad,Net Banking,1,7.25,1075,5827,52.59,3.4,51,27891,Yes,Tuesday,81,95.27,4070
P00637,Coffee,Grocery,Nestle,12012,12874,502,95,2.8,50,Festival,Premium,Chennai,UPI,5,10.87,3545,8383,7.44,3.1,347,18456,No,Wednesday,45,73.98,11412
P00638,Chair,Home & Kitchen,Philips,53055,50563,994,558,4.7,50,Summer,New,Delhi,Net Banking,5,9.15,6325,7500,67.87,4.1,123,27552,Yes,Thursday,44,92.78,50403
P00639,Shampoo,Beauty,L'Oreal,77109,78936,919,100,3.4,5,Monsoon,Premium,Kolkata,Credit Card,6,1.83,719,890,60.58,3.8,184,7159,Yes,Thursday,69,66.31,77109
P00640,Body Wash,Beauty,L'Oreal,31547,28707,909,295,4.4,0,Monsoon,Premium,Chennai,Debit Card,5,12.4,6524,5861,59.03,4.7,135,10836,No,Thursday,52,81.58,31547
P00641,Laptop,Electronics,Sony,21401,22061,924,510,3.6,20,Monsoon,Premium,Kolkata,Net Banking,3,9.19,4465,4604,23.67,4.5,21,39067,No,Thursday,42,77.32,20331
P00642,Hoodie,Fashion,Adidas,24180,21639,134,311,4.4,10,Monsoon,Returning,Chennai,Credit Card,4,13.35,5938,5344,53.51,4.4,334,7658,Yes,Thursday,62,92.76,24180
P00643,Pressure Cooker,Home & Kitchen,Prestige,11636,13902,917,594,4.4,10,Normal,New,Bengaluru,Net Banking,5,2.92,1080,4145,7.28,4.7,103,16852,Yes,Thursday,46,76.85,11055
P00644,Body Wash,Beauty,L'Oreal,20996,21089,331,66,4.4,15,Normal,Returning,Bengaluru,Debit Card,1,4.83,7717,7333,38.76,3.4,419,46722,Yes,Saturday,82,92.15,22675
P00645,Wheat Flour,Grocery,Nestle,33163,33369,944,141,3.6,5,Summer,Returning,Delhi,Debit Card,4,11.31,1070,9764,52.33,4.9,154,9061,Yes,Thursday,48,57.99,31505
P00646,Jeans,Fashion,H&M,24221,22094,32,260,5.0,25,Normal,Returning,Delhi,Credit Card,2,8.53,7593,9035,60.88,3.7,152,16183,No,Thursday,44,62.38,23010
P00647,Chair,Home & Kitchen,Prestige,24768,24335,689,159,3.4,30,Festival,New,Chennai,Cash on Delivery,2,14.91,4664,659,11.29,4.3,47,31617,Yes,Thursday,92,70.81,26749
P00648,Milk,Grocery,Tata,67406,67004,266,184,4.7,10,Summer,Premium,Pune,Net Banking,7,9.14,6855,6695,22.32,4.3,463,13314,Yes,Thursday,98,79.39,72798
P00649,Water Bottle,Home & Kitchen,Milton,78069,77850,158,249,3.7,20,Monsoon,New,Kolkata,Net Banking,6,6.6,2071,3436,18.27,4.6,108,20380,Yes,Wednesday,72,78.54,78069
P00650,T-Shirt,Fashion,Adidas,3776,4387,583,157,4.8,30,Summer,New,Bengaluru,Debit Card,6,15.0,1880,5681,46.44,3.4,426,1956,Yes,Sunday,49,51.07,3588
P00651,Coffee,Grocery,Aashirvaad,32508,34301,686,184,3.0,30,Winter,Premium,Ahmedabad,UPI,5,3.38,4756,7895,61.71,3.4,415,15470,Yes,Thursday,97,93.12,35108
P00652,Tea,Grocery,Amul,14057,14835,71,443,4.6,5,Normal,New,Kolkata,Cash on Delivery,6,12.45,6638,6890,68.8,4.7,87,27941,Yes,Saturday,62,67.97,14057
P00653,Smartphone,Electronics,Sony,43064,40371,996,514,2.9,15,Winter,New,Ahmedabad,Net Banking,2,12.21,3446,7633,41.51,3.6,396,17262,No,Friday,91,77.8,46509
P00654,Hoodie,Fashion,Nike,61918,64474,91,26,3.5,25,Monsoon,Premium,Chennai,Credit Card,4,13.39,2894,3511,39.19,3.6,279,5276,Yes,Friday,99,81.76,66871
P00655,Bag,Fashion,Levis,1255,2459,617,224,3.4,10,Monsoon,Returning,Delhi,Cash on Delivery,1,6.36,5542,1500,18.37,4.6,468,33194,Yes,Wednesday,41,85.99,1193
P00656,Water Bottle,Home & Kitchen,Prestige,34352,34804,855,595,4.0,15,Summer,Premium,Hyderabad,Cash on Delivery,6,2.12,6773,3563,21.97,3.7,199,29612,No,Saturday,52,52.76,34352
P00657,Tablet,Electronics,OnePlus,53122,51434,715,443,4.1,30,Winter,New,Hyderabad,Net Banking,3,8.21,5325,6028,40.34,4.1,423,25054,No,Thursday,97,62.85,57371
P00658,Tea,Grocery,Nestle,18346,19336,373,111,4.7,40,Festival,New,Mumbai,Credit Card,2,7.49,7809,4432,20.78,4.4,453,39353,Yes,Saturday,85,66.42,19813
P00659,Tablet,Electronics,Dell,14517,15574,95,479,2.5,40,Festival,Premium,Ahmedabad,Debit Card,4,1.4,1293,6845,37.95,5.0,236,47197,No,Wednesday,61,67.6,14517
P00660,Pressure Cooker,Home & Kitchen,Prestige,19158,20385,627,452,4.7,40,Summer,New,Bengaluru,UPI,1,12.78,715,4420,53.88,3.3,215,15931,Yes,Sunday,66,66.24,19158
P00661,Sunscreen,Beauty,L'Oreal,24486,24597,14,419,3.6,5,Festival,Premium,Bengaluru,Net Banking,7,4.87,5176,60,52.2,4.2,261,5631,No,Thursday,82,81.97,26444
P00662,Microwave,Home & Kitchen,Pigeon,56295,54695,418,431,2.9,20,Normal,New,Ahmedabad,Net Banking,2,6.32,7961,1555,5.88,4.0,30,3385,No,Sunday,48,60.94,53481
P00663,Jacket,Fashion,Nike,14449,11673,211,245,4.7,40,Normal,Premium,Mumbai,UPI,1,13.76,3317,8933,52.48,3.3,142,4503,Yes,Thursday,40,95.98,13727
P00664,Jeans,Fashion,H&M,75005,74813,860,11,4.5,50,Normal,New,Pune,Net Banking,5,0.22,2188,6391,65.71,3.6,126,24304,Yes,Tuesday,44,79.12,71255
P00665,Smart Watch,Electronics,HP,25900,28431,485,225,3.3,5,Festival,Premium,Kolkata,Net Banking,5,14.99,1514,6377,35.65,4.4,194,26202,Yes,Friday,42,88.82,24605
P00666,Microwave,Home & Kitchen,Cello,46642,47118,674,520,2.8,25,Normal,Returning,Kolkata,Cash on Delivery,6,11.97,1764,1734,8.49,4.7,341,19824,Yes,Monday,76,55.61,46642
P00667,Headphones,Electronics,Apple,66290,63752,776,352,4.3,40,Festival,Returning,Delhi,Credit Card,5,5.19,3265,8517,6.81,3.6,20,17816,Yes,Sunday,74,74.39,66290
P00668,Moisturizer,Beauty,Dove,54601,55391,78,309,2.7,25,Festival,Returning,Kolkata,Debit Card,5,4.38,2293,9450,47.06,4.1,289,14055,Yes,Thursday,82,88.73,58969
P00669,Camera,Electronics,OnePlus,5877,7963,252,58,4.6,5,Winter,Returning,Mumbai,Cash on Delivery,2,0.98,4058,209,5.73,4.7,274,36653,No,Monday,97,58.35,6347
P00670,Shoes,Fashion,Zara,54719,54555,426,159,4.3,25,Normal,Premium,Ahmedabad,Debit Card,5,8.48,1876,4577,43.78,3.2,414,5709,Yes,Sunday,63,59.86,54719
P00671,Pressure Cooker,Home & Kitchen,Prestige,48327,49898,34,259,4.9,40,Monsoon,Premium,Kolkata,Cash on Delivery,2,7.39,1631,5733,62.52,4.1,498,9860,Yes,Thursday,96,63.42,52193
P00672,T-Shirt,Fashion,Puma,20175,19349,442,153,2.9,15,Monsoon,New,Kolkata,Cash on Delivery,4,7.58,431,9067,58.68,4.5,256,10011,No,Monday,97,83.44,21789
P00673,T-Shirt,Fashion,Adidas,1753,4155,710,269,3.9,10,Normal,Returning,Kolkata,UPI,6,4.76,2330,3956,40.69,4.2,151,32306,Yes,Tuesday,93,84.32,1893
P00674,Cooking Oil,Grocery,Fortune,17771,15120,57,41,4.4,0,Summer,New,Pune,Debit Card,6,8.23,7279,9807,5.29,3.8,171,41262,No,Saturday,78,91.55,17771
P00675,Perfume,Beauty,Mamaearth,19997,21187,53,518,3.3,15,Winter,Returning,Ahmedabad,Cash on Delivery,4,12.95,4377,3447,57.58,3.3,217,23327,No,Monday,80,62.77,19997
P00676,Headphones,Electronics,Dell,76403,76310,14,225,4.1,5,Festival,New,Delhi,Credit Card,7,12.68,3174,8150,54.1,4.5,490,23567,Yes,Tuesday,57,58.88,76403
P00677,Pressure Cooker,Home & Kitchen,Philips,16920,19508,899,341,4.4,15,Festival,Returning,Pune,Debit Card,2,10.15,5528,4550,53.31,4.2,393,41475,Yes,Sunday,78,89.44,16920
P00678,Coffee,Grocery,Aashirvaad,18191,17479,743,304,4.8,25,Summer,Premium,Delhi,Cash on Delivery,7,12.65,2507,2436,36.91,4.8,240,46591,No,Tuesday,56,62.34,18191
P00679,Perfume,Beauty,Lakme,50389,49645,463,278,4.4,25,Winter,Returning,Bengaluru,Debit Card,6,11.3,7311,3617,16.82,3.5,90,26118,No,Tuesday,47,62.07,47870
P00680,Sneakers,Fashion,Levis,54802,52734,780,124,4.4,50,Monsoon,Returning,Hyderabad,Net Banking,7,4.25,3238,4611,28.42,4.3,313,4276,Yes,Thursday,59,91.23,54802
P00681,Face Wash,Beauty,Nivea,35092,36661,81,295,3.7,15,Normal,Returning,Kolkata,Credit Card,4,0.34,5238,4610,20.02,3.9,117,42420,No,Saturday,71,73.22,35092
P00682,Wheat Flour,Grocery,Aashirvaad,24652,25260,662,251,3.6,10,Winter,New,Bengaluru,Cash on Delivery,1,8.28,5645,1102,25.73,4.7,57,43932,Yes,Thursday,40,60.4,23420
P00683,Jeans,Fashion,Zara,15284,18042,156,550,4.5,20,Festival,Premium,Ahmedabad,Credit Card,5,5.96,3045,3112,35.45,3.1,118,30065,Yes,Sunday,78,63.43,15284
P00684,Sunscreen,Beauty,L'Oreal,22661,19971,907,326,4.0,50,Normal,Returning,Kolkata,Net Banking,5,4.28,1663,263,39.59,4.4,126,41559,Yes,Monday,89,52.04,24473
P00685,Moisturizer,Beauty,Mamaearth,8244,9082,196,27,4.5,40,Summer,New,Ahmedabad,Debit Card,7,10.21,7568,4098,30.47,3.9,183,45753,Yes,Thursday,77,96.0,8244
P00686,Smart TV,Electronics,Sony,23342,24159,297,185,4.4,0,Summer,New,Kolkata,Net Banking,2,3.0,3455,7066,12.51,3.7,202,18242,Yes,Wednesday,45,68.78,22175
P00687,Table,Home & Kitchen,Prestige,63806,61611,240,335,4.3,50,Festival,Premium,Bengaluru,Credit Card,6,7.42,7482,3568,65.74,3.4,351,11922,No,Thursday,67,58.7,63806
P00688,Rice,Grocery,Tata,63537,64928,948,461,4.0,30,Monsoon,Returning,Pune,Credit Card,6,4.83,592,4841,59.51,4.3,167,32619,Yes,Saturday,72,85.41,63537
P00689,Shampoo,Beauty,L'Oreal,15169,16851,176,240,3.1,10,Winter,Returning,Mumbai,Cash on Delivery,7,5.67,4465,7801,62.32,3.4,50,10514,Yes,Thursday,45,67.08,14411
P00690,Headphones,Electronics,Apple,49737,51391,442,312,3.6,25,Winter,Returning,Ahmedabad,Credit Card,7,3.78,1816,3630,16.27,3.5,282,45112,Yes,Tuesday,95,97.38,53715
P00691,Moisturizer,Beauty,Dove,7716,4722,259,442,4.4,10,Monsoon,Returning,Chennai,Debit Card,2,14.51,4315,2712,47.79,4.7,366,26363,No,Sunday,91,85.04,8333
P00692,T-Shirt,Fashion,Zara,26083,28886,67,357,3.1,50,Summer,Returning,Kolkata,Cash on Delivery,7,3.75,4163,8530,11.92,5.0,260,20396,Yes,Thursday,59,98.43,26083
P00693,Lipstick,Beauty,Dove,17516,19510,64,599,4.9,20,Summer,New,Hyderabad,Credit Card,3,14.76,7613,5936,11.83,3.1,496,41890,No,Thursday,55,95.67,17516
P00694,Body Wash,Beauty,Nivea,40031,38070,392,437,3.5,40,Summer,New,Ahmedabad,Debit Card,2,8.56,2424,4837,32.69,4.1,55,15381,Yes,Saturday,92,94.69,43233
P00695,Smart TV,Electronics,Dell,1733,-381,172,199,4.3,5,Normal,Premium,Pune,UPI,1,10.47,6747,4823,22.27,4.0,328,14499,No,Friday,63,99.9,1733
P00696,Smart Watch,Electronics,OnePlus,46669,49642,954,145,4.0,20,Monsoon,Returning,Mumbai,Debit Card,4,4.44,7645,1561,44.35,4.2,400,39803,No,Thursday,68,68.99,46669
P00697,Smart TV,Electronics,Apple,29670,28518,988,357,3.1,40,Monsoon,Returning,Ahmedabad,Debit Card,2,4.75,7904,3602,12.26,3.2,292,34216,Yes,Thursday,61,84.09,29670
P00698,Jeans,Fashion,Adidas,35357,38073,900,428,4.6,5,Normal,Premium,Mumbai,UPI,3,9.89,1643,7622,46.93,4.7,488,42345,No,Tuesday,97,65.7,38185
P00699,Microwave,Home & Kitchen,Milton,46692,49472,847,561,3.6,30,Festival,Returning,Hyderabad,Credit Card,3,11.65,7892,3579,26.99,3.4,252,43582,No,Sunday,99,81.24,50427
P00700,Smart Watch,Electronics,Apple,12746,15126,147,177,3.0,20,Winter,Returning,Kolkata,Credit Card,7,4.13,5500,7809,67.87,4.2,429,30742,No,Friday,54,57.94,12746
